scenario_id,operation,route,measured,started_at,finished_at,duration_ms,first_byte_ms,status_code,expected_status,success,response_bytes,correlation_id,error_code
V05,PROCESS,GET /executions/{id},True,2026-09-17T12:19:50.879276+00:00,2026-09-17T12:19:50.979506+00:00,100.21181,99.954505,200,200,True,1645,22e5bdc8-7cc9-42da-a819-ef6495f6de7f,
V05,PROCESS,GET /imports/{id}/pipeline-summary,True,2026-09-17T12:19:50.979631+00:00,2026-09-17T12:19:51.020976+00:00,41.331425,41.069343,200,200,True,116,8ee4fa8f-e09b-46e4-8542-6296cca6b969,
V05,QUERY,search-workorder,True,2026-09-17T12:19:51.021121+00:00,2026-09-17T12:19:51.105932+00:00,84.798449,84.552469,200,200,True,516,f24d7e0c-b5a8-42a1-ba8b-60befa9703f7,
V05,QUERY,workorder-detail,True,2026-09-17T12:19:51.106010+00:00,2026-09-17T12:19:51.148371+00:00,42.346126,42.093827,200,200,True,648,72245379-b0d7-443f-9ae0-ca4a78c7bf4c,
V05,QUERY,lot-detail,True,2026-09-17T12:19:51.148442+00:00,2026-09-17T12:19:51.197369+00:00,48.9174,48.772815,200,200,True,422,1edfad01-3c93-4e11-bfe4-916c190d1daa,
V05,QUERY,serial-detail,True,2026-09-17T12:19:51.197427+00:00,2026-09-17T12:19:51.220291+00:00,22.855742,22.699295,200,200,True,222,79ec7c76-1fa0-4097-bd9c-6bd3828afa60,
V05,QUERY,pending-list,True,2026-09-17T12:19:51.220340+00:00,2026-09-17T12:19:51.254488+00:00,34.13935,33.937394,200,200,True,133,675c9f4c-b7f6-485c-a3bc-9d3f8d89fcec,
V05,QUERY,history-list,True,2026-09-17T12:19:51.254547+00:00,2026-09-17T12:19:51.304907+00:00,50.349217,50.13499,200,200,True,33069,a6fb4416-3acb-4013-a6e8-dcf0c5c1fae8,
V05,QUERY,consolidated,True,2026-09-17T12:19:51.304980+00:00,2026-09-17T12:19:51.417777+00:00,112.785484,112.450559,200,200,True,147021,915a7ca7-d2ca-48af-ac6b-98dad345ff8c,
V05,QUERY,indicators,True,2026-09-17T12:19:51.417830+00:00,2026-09-17T12:19:51.466150+00:00,48.310328,48.089529,200,200,True,499,f0e6588d-a1c7-4478-a537-c55fcf4f7a2d,
V05,REPORT,POST /reports (workorder_consolidated),True,2026-09-17T12:19:51.466269+00:00,2026-09-17T12:19:51.913315+00:00,447.035733,442.324966,201,201,True,2271917,07912964-cb6c-46f1-8835-4f728fae3195,
V05,EXPORT,GET /reports/version/export (workorder_consolidated/csv),True,2026-09-17T12:19:51.932682+00:00,2026-09-17T12:19:52.185875+00:00,253.170164,251.320231,200,200,True,1571085,ac66aea6-0c81-48fd-bc1a-368084c675e0,
V05,EXPORT,GET /reports/version/export (workorder_consolidated/json),True,2026-09-17T12:19:52.185936+00:00,2026-09-17T12:19:52.351815+00:00,165.870902,162.34268,200,200,True,3387229,616b1c80-1d52-4183-a1f4-2105cc2ce380,
V05,REPORT,POST /reports (oqc_summary),True,2026-09-17T12:19:52.351864+00:00,2026-09-17T12:19:55.014288+00:00,2662.418429,2572.562737,201,201,True,45335228,d9a5f1c9-c1d8-41c0-baa3-d22bba1a6123,
V05,EXPORT,GET /reports/version/export (oqc_summary/csv),True,2026-09-17T12:19:55.312639+00:00,2026-09-17T12:19:58.463407+00:00,3150.742098,3112.781523,200,200,True,34183808,b9bd7cb8-e42c-4c32-becd-cd5793b8ba26,
V05,EXPORT,GET /reports/version/export (oqc_summary/json),True,2026-09-17T12:19:58.463460+00:00,2026-09-17T12:19:59.992583+00:00,1529.117192,1447.833417,200,200,True,66174603,c57ba767-6fbe-4ecc-a831-f0a38293a246,
V05,ORACLE,GET /executions/{id},False,2026-09-17T12:20:02.974971+00:00,2026-09-17T12:20:03.034801+00:00,59.808603,59.634166,200,200,True,1645,18fab587-c40d-41e6-a71b-f148e78aea04,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:03.034916+00:00,2026-09-17T12:20:03.248825+00:00,213.897035,212.817861,200,200,True,694169,28c93443-a882-45b0-9870-5c3017a4a9e8,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:03.253321+00:00,2026-09-17T12:20:03.430391+00:00,177.051244,176.204774,200,200,True,694066,f5fa40c7-8935-4274-993f-c90a58ece74f,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:03.434912+00:00,2026-09-17T12:20:03.629452+00:00,194.526082,193.576168,200,200,True,694259,1048ccb9-5a9a-4fe2-b189-cc8c1707e9e0,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:03.633930+00:00,2026-09-17T12:20:03.971057+00:00,337.109257,335.906772,200,200,True,691881,1d071927-6ccf-4c11-9148-e4dbb47a396f,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:03.976902+00:00,2026-09-17T12:20:04.303956+00:00,327.034822,326.148034,200,200,True,693880,52902d54-ddd4-42c7-9216-455b593b6e7a,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:04.311175+00:00,2026-09-17T12:20:04.678849+00:00,367.650948,366.309508,200,200,True,692220,f439b7cd-c9fc-4ee3-a1fb-64b6fde04296,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:04.686962+00:00,2026-09-17T12:20:05.018896+00:00,331.919538,331.064262,200,200,True,693627,7d756f03-315f-44df-9b57-e9e0c5ad7c04,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:05.025207+00:00,2026-09-17T12:20:05.401394+00:00,376.166473,375.060453,200,200,True,693769,c885bd54-aba9-4d65-b323-992047db86b7,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:05.412195+00:00,2026-09-17T12:20:05.779686+00:00,367.47085,366.668172,200,200,True,694498,6680af08-37ee-479a-ab52-29e0aa401ed7,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:05.785799+00:00,2026-09-17T12:20:06.130790+00:00,344.977923,344.314619,200,200,True,693809,e001bacd-c80e-41f6-95a5-1222af57b25b,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:06.135576+00:00,2026-09-17T12:20:06.482002+00:00,346.404156,345.342246,200,200,True,694274,290e009c-bad8-4fcf-9a9e-7cfc690dcab2,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:06.489456+00:00,2026-09-17T12:20:06.858236+00:00,368.756842,367.862127,200,200,True,693425,203e2382-c50d-4126-840a-868b4818d1a6,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:06.865790+00:00,2026-09-17T12:20:07.216025+00:00,350.211092,348.888492,200,200,True,693266,883d58eb-0f0d-45c4-b48c-b38fbe0c9705,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:07.225086+00:00,2026-09-17T12:20:07.617520+00:00,392.411142,391.605181,200,200,True,694957,94055688-e89b-41e1-8151-db1da7afaca9,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:07.623820+00:00,2026-09-17T12:20:07.959843+00:00,336.002209,334.688062,200,200,True,694369,b7815eaa-ee18-4868-a014-4cc418b5a3c7,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:07.964570+00:00,2026-09-17T12:20:08.298759+00:00,334.171766,333.248381,200,200,True,693203,8601c87d-0445-483b-9f9d-3df9a5ad989a,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:08.306871+00:00,2026-09-17T12:20:08.667889+00:00,361.003269,359.824082,200,200,True,692656,079343bb-e5f0-41d9-a523-5b60ec5e5a8e,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:08.674287+00:00,2026-09-17T12:20:09.039854+00:00,365.546117,364.083177,200,200,True,693319,396c1bb6-5503-4263-bdea-273c5f80501d,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:09.045597+00:00,2026-09-17T12:20:09.443214+00:00,397.596374,396.540885,200,200,True,693293,566153e4-0a59-4ba5-810f-0d2150d0e190,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:09.447881+00:00,2026-09-17T12:20:09.839282+00:00,391.337517,390.256893,200,200,True,693993,3ccaf426-c7ba-4401-9ac7-ed4a1a0bee49,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:09.855383+00:00,2026-09-17T12:20:10.228029+00:00,372.621134,371.447543,200,200,True,692297,3b71d6f3-c2cb-438f-8288-71df4836f86d,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:10.232527+00:00,2026-09-17T12:20:10.645672+00:00,413.12289,411.586903,200,200,True,693693,b6f8c126-ab0c-41e3-9ec4-6bb8b4a1b67f,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:10.652112+00:00,2026-09-17T12:20:11.025044+00:00,372.904085,371.891352,200,200,True,692643,3581508b-4556-4cdf-8407-831c8879ae4c,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:11.029291+00:00,2026-09-17T12:20:11.393997+00:00,364.68713,363.567464,200,200,True,694404,5c64713f-2f65-49c8-abc0-7d7d7702349c,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:11.400509+00:00,2026-09-17T12:20:11.736506+00:00,335.981627,335.30075,200,200,True,695144,cdd5e09d-11bf-4534-b7e2-41067939d341,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:11.740724+00:00,2026-09-17T12:20:12.114077+00:00,373.341383,372.286736,200,200,True,695127,9bac16b5-d586-4dbb-a849-7fbf90c9ea3e,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:12.121702+00:00,2026-09-17T12:20:12.499986+00:00,378.261793,377.375364,200,200,True,693114,9070fee3-6eb1-451c-aa5c-eab368f6985f,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:12.504979+00:00,2026-09-17T12:20:12.892674+00:00,387.676841,386.695639,200,200,True,692229,12b090cd-41b0-426b-b637-f75d772426d7,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:12.897031+00:00,2026-09-17T12:20:13.280753+00:00,383.708682,382.87969,200,200,True,693523,b840b001-5013-4c8d-9767-c5e992e440f8,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:13.287131+00:00,2026-09-17T12:20:13.690999+00:00,403.849869,402.842542,200,200,True,693930,01d5fca1-e034-4181-a2fc-7e67b381daf7,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:13.699166+00:00,2026-09-17T12:20:14.089543+00:00,390.347613,389.464441,200,200,True,691536,686b045a-300a-42ba-bf1e-3ce8f68a0f8c,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:14.096574+00:00,2026-09-17T12:20:14.435061+00:00,338.467855,337.445571,200,200,True,695314,30bb620d-a77e-43d8-b75e-06ae7a6e03a1,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:14.447075+00:00,2026-09-17T12:20:14.814597+00:00,367.500745,366.446941,200,200,True,693881,fa6344c4-7836-42f7-baca-f5240e35d01a,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:14.821279+00:00,2026-09-17T12:20:15.218866+00:00,397.562609,396.645289,200,200,True,693732,791a19d5-5038-45e7-84b5-76bafd6219fb,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:15.224089+00:00,2026-09-17T12:20:15.632887+00:00,408.782309,407.711383,200,200,True,693084,8ba6eb16-f21d-480c-a879-d2f35fc52967,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:15.639542+00:00,2026-09-17T12:20:16.018866+00:00,379.300964,378.343262,200,200,True,693755,c322a8aa-a408-44e2-b871-51ff672df1b0,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:16.025403+00:00,2026-09-17T12:20:16.413357+00:00,387.927246,387.007123,200,200,True,692178,84530cb6-f7d7-4bb9-86e1-8f7aee2a1358,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:16.419301+00:00,2026-09-17T12:20:16.801064+00:00,381.745163,380.764224,200,200,True,694103,dacf0d1a-9f95-4059-afd2-a2a280f73f24,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:16.807959+00:00,2026-09-17T12:20:17.209275+00:00,401.291234,400.651127,200,200,True,694240,f41efdcc-cd7b-40bc-886c-5e6dd4c6d786,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:17.213685+00:00,2026-09-17T12:20:17.593297+00:00,379.600455,378.962902,200,200,True,694611,950344aa-0ee5-48f0-be9e-9945fd1fe936,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:17.597498+00:00,2026-09-17T12:20:17.996263+00:00,398.751472,397.766482,200,200,True,693232,ff4a0f77-41aa-447e-aa93-bfa2577290f1,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:18.003443+00:00,2026-09-17T12:20:18.390725+00:00,387.262146,386.40244,200,200,True,693561,b83ff972-a6d3-40de-a7f2-922d565a72d9,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:18.401198+00:00,2026-09-17T12:20:18.794786+00:00,393.565159,392.692546,200,200,True,695921,159be6cb-b4c8-4ff8-9eec-f629d347213e,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:18.801108+00:00,2026-09-17T12:20:19.218002+00:00,416.875419,416.236309,200,200,True,694764,674a2ca1-58cc-4427-b22d-b6da7ac4cf6f,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:19.229680+00:00,2026-09-17T12:20:19.612648+00:00,382.951063,382.308411,200,200,True,694105,ff2068de-0980-45e6-a4f1-aa6e4f0c4422,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:19.616474+00:00,2026-09-17T12:20:20.106064+00:00,489.577995,488.844148,200,200,True,693148,f9711097-0697-45ff-a124-940fdac187f7,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:20.111575+00:00,2026-09-17T12:20:20.505217+00:00,393.620432,392.763906,200,200,True,693124,fdd75120-f8d5-4f23-b7be-5ee5526bf842,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:20.511613+00:00,2026-09-17T12:20:20.897787+00:00,386.152357,385.442487,200,200,True,694830,99abada5-d64f-4d80-836d-9ff23ec62d39,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:20.902149+00:00,2026-09-17T12:20:21.323372+00:00,421.206758,420.341488,200,200,True,694147,795000b9-87ee-45e8-b416-20c98c5b091c,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:21.330716+00:00,2026-09-17T12:20:21.730510+00:00,399.776227,399.203543,200,200,True,693964,8914fd45-7e37-4f15-9119-53e3f7095306,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:21.734754+00:00,2026-09-17T12:20:22.119610+00:00,384.845408,383.92746,200,200,True,695050,bc27a77a-096e-4b2f-91ec-e70a4bf28f72,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:22.126524+00:00,2026-09-17T12:20:22.520722+00:00,394.181328,393.595787,200,200,True,695430,88d9c92e-1922-4727-b063-96c222f78dfb,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:22.528024+00:00,2026-09-17T12:20:22.918511+00:00,390.44411,389.954674,200,200,True,695311,fe94a4c7-52c1-48e0-9b70-7e645002f3f2,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:22.922837+00:00,2026-09-17T12:20:23.307309+00:00,384.456446,383.850395,200,200,True,694098,1bce7cb5-da66-4e06-afe9-a6336d7f3611,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:23.311966+00:00,2026-09-17T12:20:23.719465+00:00,407.47922,406.549887,200,200,True,694538,123e7997-4036-465b-a4e2-15529eaa6e2d,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:23.724087+00:00,2026-09-17T12:20:24.111330+00:00,387.227612,386.214146,200,200,True,694205,3f259c4f-5af9-4b4a-98f7-b9943cf38b14,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:24.117758+00:00,2026-09-17T12:20:24.511337+00:00,393.548974,392.631829,200,200,True,694590,faa39f6e-307e-492d-ba21-33b0b4879cbb,
V05,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:20:24.523269+00:00,2026-09-17T12:20:24.913710+00:00,390.41419,389.479859,200,200,True,694859,592b629a-4d05-4a15-a1a3-6001b4c41d4d,
