scenario_id,operation,route,measured,started_at,finished_at,duration_ms,first_byte_ms,status_code,expected_status,success,response_bytes,correlation_id,error_code
V00,QUERY,serial-detail,True,2026-09-17T12:40:21.144556+00:00,2026-09-17T12:40:21.172801+00:00,28.236128,28.086853,200,200,True,222,025fd719-067d-4976-8552-8f873e15e8bd,
V00,QUERY,pending-list,True,2026-09-17T12:40:21.172850+00:00,2026-09-17T12:40:21.218727+00:00,45.868337,45.612044,200,200,True,133,ae48d72e-918e-41e2-befb-843b1c99612f,
V00,QUERY,history-list,True,2026-09-17T12:40:21.218805+00:00,2026-09-17T12:40:21.251821+00:00,33.004447,32.835659,200,200,True,22106,d16b056c-8046-43b5-93aa-df3d7546e799,
V00,QUERY,consolidated,True,2026-09-17T12:40:21.251895+00:00,2026-09-17T12:40:21.329310+00:00,77.404767,77.145432,200,200,True,112946,50c946f4-3178-4cee-a71f-8809428c1349,
V00,QUERY,indicators,True,2026-09-17T12:40:21.329358+00:00,2026-09-17T12:40:21.365918+00:00,36.552416,36.315181,200,200,True,469,3e8a56b5-3a20-47ee-9c54-fffff70b7c07,
V00,QUERY,search-workorder,True,2026-09-17T12:40:21.365993+00:00,2026-09-17T12:40:21.412083+00:00,46.077997,45.843702,200,200,True,516,bf09ea09-f539-420c-b21a-ffe3299b9560,
V00,QUERY,workorder-detail,True,2026-09-17T12:40:21.412155+00:00,2026-09-17T12:40:21.465807+00:00,53.639972,53.419302,200,200,True,591,a46d0b47-69e4-42c3-be83-bec1931599b0,
V00,QUERY,lot-detail,True,2026-09-17T12:40:21.465871+00:00,2026-09-17T12:40:21.519554+00:00,53.674153,53.509142,200,200,True,365,ca9d3104-2261-4b69-9182-cb43d85dd27f,
V00,QUERY,serial-detail,True,2026-09-17T12:40:21.519606+00:00,2026-09-17T12:40:21.542757+00:00,23.143133,22.9775,200,200,True,222,aff08d3d-ba0a-405f-9eac-0d756bac335e,
V00,QUERY,pending-list,True,2026-09-17T12:40:21.542810+00:00,2026-09-17T12:40:21.580596+00:00,37.777457,37.649405,200,200,True,133,cc67f818-1e63-4c6b-9d4e-3a154b458959,
V00,QUERY,history-list,True,2026-09-17T12:40:21.580634+00:00,2026-09-17T12:40:21.602346+00:00,21.706309,21.521226,200,200,True,22106,8eb81531-264d-4d1a-80c1-fd6d80032985,
V00,QUERY,consolidated,True,2026-09-17T12:40:21.602408+00:00,2026-09-17T12:40:21.669315+00:00,66.896498,66.340831,200,200,True,112946,90a62f4e-5f88-494b-925f-038c2c8d57e9,
V00,QUERY,indicators,True,2026-09-17T12:40:21.669392+00:00,2026-09-17T12:40:21.721701+00:00,52.296451,52.012865,200,200,True,469,aa318f34-334c-4673-bff3-df233e52c325,
V00,QUERY,search-workorder,True,2026-09-17T12:40:21.721783+00:00,2026-09-17T12:40:21.769467+00:00,47.670723,47.41276,200,200,True,516,15c17adb-7a57-4669-b283-f51d6f576b59,
V00,QUERY,workorder-detail,True,2026-09-17T12:40:21.769551+00:00,2026-09-17T12:40:21.806771+00:00,37.207894,37.050476,200,200,True,591,2a038dd6-2758-48e7-9187-45683efcaae5,
V00,QUERY,lot-detail,True,2026-09-17T12:40:21.806820+00:00,2026-09-17T12:40:21.838651+00:00,31.823269,31.68211,200,200,True,365,9ed5841c-b6ee-4ba3-a881-82feeb3fce20,
V00,QUERY,serial-detail,True,2026-09-17T12:40:21.838702+00:00,2026-09-17T12:40:21.873490+00:00,34.780822,34.642965,200,200,True,222,87fe0560-ed16-4ce4-9928-a841d9f7af2e,
V00,QUERY,pending-list,True,2026-09-17T12:40:21.873532+00:00,2026-09-17T12:40:21.917322+00:00,43.783714,43.506229,200,200,True,133,ab110975-d673-481d-b9d1-63f531ff8283,
V00,QUERY,history-list,True,2026-09-17T12:40:21.917401+00:00,2026-09-17T12:40:21.956684+00:00,39.27178,39.154452,200,200,True,22106,88994135-647e-4b40-84a2-5d571030dc6b,
V00,QUERY,consolidated,True,2026-09-17T12:40:21.956720+00:00,2026-09-17T12:40:22.055736+00:00,99.009651,98.586621,200,200,True,112946,3641e89c-3ad2-452c-9db5-909d09e26334,
V00,QUERY,indicators,True,2026-09-17T12:40:22.055803+00:00,2026-09-17T12:40:22.102208+00:00,46.38821,46.142354,200,200,True,469,8f151e7b-0526-4c4a-ad0f-16f2528ae3a0,
V00,REPORT,POST /reports (workorder_consolidated),False,2026-09-17T12:40:22.102339+00:00,2026-09-17T12:40:22.225100+00:00,122.74791,122.476705,201,201,True,17415,b329d3bf-89b0-4553-9bb8-e640c2cedfb6,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/csv),False,2026-09-17T12:40:22.225598+00:00,2026-09-17T12:40:22.269486+00:00,43.87354,43.75654,200,200,True,11835,40696a58-a410-402c-b287-4aaa8d3c2ba3,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/json),False,2026-09-17T12:40:22.269536+00:00,2026-09-17T12:40:22.299880+00:00,30.33808,30.087188,200,200,True,25727,c56ec42a-11d3-41c9-a934-b4794d8d8aaf,
V00,REPORT,POST /reports (oqc_summary),False,2026-09-17T12:40:22.299961+00:00,2026-09-17T12:40:22.401353+00:00,101.383826,100.725059,201,201,True,261218,1f7aa931-29f0-40e4-9d4a-9c6d63bd57a1,
V00,EXPORT,GET /reports/version/export (oqc_summary/csv),False,2026-09-17T12:40:22.403735+00:00,2026-09-17T12:40:22.452668+00:00,48.91745,48.473044,200,200,True,196558,87ce7e24-9e90-44fa-91c0-0f89d686ee2f,
V00,EXPORT,GET /reports/version/export (oqc_summary/json),False,2026-09-17T12:40:22.452730+00:00,2026-09-17T12:40:22.494400+00:00,41.659918,40.872072,200,200,True,381093,1bf10992-7ba6-415c-a681-f8a154950c49,
V00,REPORT,POST /reports (workorder_consolidated),True,2026-09-17T12:40:22.494473+00:00,2026-09-17T12:40:22.563437+00:00,68.956021,68.75864,201,201,True,17415,a93b56f0-b96d-4253-87d5-75b55487e9ca,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/csv),True,2026-09-17T12:40:22.563719+00:00,2026-09-17T12:40:22.596001+00:00,32.271228,32.166341,200,200,True,11835,e3584e3a-3452-4fc2-b0a6-ae7a92fc0e84,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/json),True,2026-09-17T12:40:22.596036+00:00,2026-09-17T12:40:22.636607+00:00,40.564107,40.261238,200,200,True,25727,5a6c3644-2c61-4b74-bcb1-eca684581d74,
V00,REPORT,POST /reports (oqc_summary),True,2026-09-17T12:40:22.636709+00:00,2026-09-17T12:40:22.716981+00:00,80.257752,79.690953,201,201,True,261218,7777d62b-5ebe-44c3-8291-c02fab5b797f,
V00,EXPORT,GET /reports/version/export (oqc_summary/csv),True,2026-09-17T12:40:22.719396+00:00,2026-09-17T12:40:22.779463+00:00,60.05204,59.707137,200,200,True,196558,2b242a4c-bb06-4078-b02c-ea94280254a4,
V00,EXPORT,GET /reports/version/export (oqc_summary/json),True,2026-09-17T12:40:22.779512+00:00,2026-09-17T12:40:22.833049+00:00,53.530866,53.033129,200,200,True,381093,43e277f2-7602-471a-8edb-05b9eef8ef6f,
V00,REPORT,POST /reports (workorder_consolidated),True,2026-09-17T12:40:22.833095+00:00,2026-09-17T12:40:22.925654+00:00,92.55506,92.406722,201,201,True,17415,7ede016a-591b-4af7-bab2-14bf9a9368db,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/csv),True,2026-09-17T12:40:22.925885+00:00,2026-09-17T12:40:22.960697+00:00,34.802323,34.548241,200,200,True,11835,107539f1-9b58-4340-86e2-8f443f9a3a86,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/json),True,2026-09-17T12:40:22.960773+00:00,2026-09-17T12:40:22.994521+00:00,33.736439,33.506542,200,200,True,25727,50821cce-6e54-4e91-8e20-abd37dfd1936,
V00,REPORT,POST /reports (oqc_summary),True,2026-09-17T12:40:22.994610+00:00,2026-09-17T12:40:23.082596+00:00,87.977017,87.477515,201,201,True,261218,e6893d67-42bd-47d2-b2c4-00633b2a12dd,
V00,EXPORT,GET /reports/version/export (oqc_summary/csv),True,2026-09-17T12:40:23.084439+00:00,2026-09-17T12:40:23.130481+00:00,46.026067,45.472905,200,200,True,196558,28ad29a7-51e0-4db8-8477-c6df34e5ef78,
V00,EXPORT,GET /reports/version/export (oqc_summary/json),True,2026-09-17T12:40:23.130542+00:00,2026-09-17T12:40:23.164061+00:00,33.514339,32.807907,200,200,True,381093,8da9ff99-efb9-488a-bafa-762534006231,
V00,REPORT,POST /reports (workorder_consolidated),True,2026-09-17T12:40:23.164113+00:00,2026-09-17T12:40:23.218661+00:00,54.542777,54.383007,201,201,True,17415,021c6523-9a04-421a-937f-4e38e6e2b432,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/csv),True,2026-09-17T12:40:23.218884+00:00,2026-09-17T12:40:23.257734+00:00,38.84141,38.618254,200,200,True,11835,6dbd9ece-5142-4015-af5e-b250235882ff,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/json),True,2026-09-17T12:40:23.257798+00:00,2026-09-17T12:40:23.293783+00:00,35.973496,35.816359,200,200,True,25727,7b148e3a-40d3-4ab4-a2e1-1dc629ac566e,
V00,REPORT,POST /reports (oqc_summary),True,2026-09-17T12:40:23.293841+00:00,2026-09-17T12:40:23.357024+00:00,63.176176,62.685086,201,201,True,261218,8f245568-8613-4e54-8fd4-e7d510114492,
V00,EXPORT,GET /reports/version/export (oqc_summary/csv),True,2026-09-17T12:40:23.358903+00:00,2026-09-17T12:40:23.401730+00:00,42.815246,42.480211,200,200,True,196558,1db52609-75d2-42e3-a604-86553b32afb5,
V00,EXPORT,GET /reports/version/export (oqc_summary/json),True,2026-09-17T12:40:23.401778+00:00,2026-09-17T12:40:23.443742+00:00,41.956645,41.344708,200,200,True,381093,b01e51c1-11a8-437a-8a91-f711af27aa28,
V00,REPORT,POST /reports (workorder_consolidated),True,2026-09-17T12:40:23.443797+00:00,2026-09-17T12:40:23.520960+00:00,77.156355,76.995557,201,201,True,17415,78791867-987e-4a28-aee5-e5b009b89d5e,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/csv),True,2026-09-17T12:40:23.521270+00:00,2026-09-17T12:40:23.561589+00:00,40.306869,40.196999,200,200,True,11835,ce57c756-ea3b-4c67-84dc-47a4f9060848,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/json),True,2026-09-17T12:40:23.561622+00:00,2026-09-17T12:40:23.592356+00:00,30.72793,30.497048,200,200,True,25727,7e401c0b-c530-4aee-aec1-317fd0e02808,
V00,REPORT,POST /reports (oqc_summary),True,2026-09-17T12:40:23.592429+00:00,2026-09-17T12:40:23.677557+00:00,85.121299,84.532916,201,201,True,261218,797cba5d-df2a-4563-8add-78b7c3422ea5,
V00,EXPORT,GET /reports/version/export (oqc_summary/csv),True,2026-09-17T12:40:23.679453+00:00,2026-09-17T12:40:23.738711+00:00,59.239915,58.874922,200,200,True,196558,111dda46-ec56-4cc6-b6e6-55a2b788ebdd,
V00,EXPORT,GET /reports/version/export (oqc_summary/json),True,2026-09-17T12:40:23.738763+00:00,2026-09-17T12:40:23.785027+00:00,46.253365,45.26649,200,200,True,381093,c4b4a59b-4162-473c-9752-33e706dc45a6,
V00,REPORT,POST /reports (workorder_consolidated),True,2026-09-17T12:40:23.785114+00:00,2026-09-17T12:40:23.849730+00:00,64.609727,64.430619,201,201,True,17415,98f70f26-1b0e-4cc6-90b4-7adb56c8c3d4,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/csv),True,2026-09-17T12:40:23.850047+00:00,2026-09-17T12:40:23.888602+00:00,38.544142,38.426371,200,200,True,11835,8f377ff4-84e8-430b-af6d-0eb416e8d21a,
V00,EXPORT,GET /reports/version/export (workorder_consolidated/json),True,2026-09-17T12:40:23.888640+00:00,2026-09-17T12:40:23.930483+00:00,41.834055,41.651468,200,200,True,25727,3a4d364c-6a65-44d2-98fb-2e3944fa5a27,
V00,REPORT,POST /reports (oqc_summary),True,2026-09-17T12:40:23.930542+00:00,2026-09-17T12:40:24.013125+00:00,82.575502,82.070818,201,201,True,261218,4ae1a35e-1826-4466-b307-d66c72912ed6,
V00,EXPORT,GET /reports/version/export (oqc_summary/csv),True,2026-09-17T12:40:24.014866+00:00,2026-09-17T12:40:24.091090+00:00,76.205978,76.001008,200,200,True,196558,8dd00159-3bfb-4325-b24c-17294e3ce8ad,
V00,EXPORT,GET /reports/version/export (oqc_summary/json),True,2026-09-17T12:40:24.091129+00:00,2026-09-17T12:40:24.130008+00:00,38.87401,38.200564,200,200,True,381093,eee84677-8e7a-4c4b-89e1-14081b793cef,
V00,ORACLE,GET /executions/{id},False,2026-09-17T12:40:24.154797+00:00,2026-09-17T12:40:24.191508+00:00,36.695154,36.512739,200,200,True,1631,6af8d6dc-70d5-4627-a3ce-2138a53fc504,
V00,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:40:24.191592+00:00,2026-09-17T12:40:24.272439+00:00,80.839514,79.243303,200,200,True,690672,67a627e4-d5fb-421e-b2d5-fc52ac6a090d,
V00,ORACLE,GET /executions/{id}/classifications,False,2026-09-17T12:40:24.280787+00:00,2026-09-17T12:40:24.345963+00:00,65.152551,64.866584,200,200,True,34640,493fe012-e1d4-4550-9a60-26fe8fbff0b1,
V00,ORACLE,GET /executions/{id}/pending-items,False,2026-09-17T12:40:24.358501+00:00,2026-09-17T12:40:24.408649+00:00,50.123135,49.873581,200,200,True,88,91c63efb-bafb-4978-a5c1-6740d25ee44e,
V00,ORACLE,GET report (workorder_consolidated),False,2026-09-17T12:40:24.408800+00:00,2026-09-17T12:40:24.457731+00:00,48.914843,48.606315,200,200,True,17424,e336be96-aeb7-43a4-865b-cb44fcec1133,
V00,ORACLE,GET report export (workorder_consolidated/json),False,2026-09-17T12:40:24.459058+00:00,2026-09-17T12:40:24.494842+00:00,35.765417,35.612945,200,200,True,25727,b91e0482-f65d-4caa-828b-3c5ffde9c25f,
V00,ORACLE,GET report export (workorder_consolidated/csv),False,2026-09-17T12:40:24.495599+00:00,2026-09-17T12:40:24.535187+00:00,39.575755,39.194205,200,200,True,11835,fd965017-4bca-4e9d-94f1-fdbce3ce6c73,
V00,ORACLE,GET report (oqc_summary),False,2026-09-17T12:40:24.539904+00:00,2026-09-17T12:40:24.599471+00:00,59.541754,58.831965,200,200,True,261227,c3895603-c2c3-410f-a554-800cc89d5a43,
V00,ORACLE,GET report export (oqc_summary/json),False,2026-09-17T12:40:24.612581+00:00,2026-09-17T12:40:24.679200+00:00,66.600605,65.797818,200,200,True,381093,a6f74f85-4a56-4a33-a9a9-831c66ccfa4f,
V00,ORACLE,GET report export (oqc_summary/csv),False,2026-09-17T12:40:24.691822+00:00,2026-09-17T12:40:24.747576+00:00,55.736459,55.460237,200,200,True,196558,dd9650e1-6ba7-416d-81c0-f58f1ab569ac,
